file_id,relative_path,absolute_path,noise_condition,machine_type,machine_id,label,split,source_recording,segment_start,segment_end,duration_seconds,sample_rate,num_frames,num_channels,file_size_bytes,sha256
pump_id_06_00000983,-6_dB_pump\pump\id_06\normal\00000983.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00000983.wav,-6_dB,pump,id_06,normal,test,00000983,0.0,10.0,10.0,16000,160000,8,2560080,1735a2e7ffa2b3684db701ecfc3c3ab575b23291974c9fb4262bf1c62392690b
pump_id_06_00000984,-6_dB_pump\pump\id_06\normal\00000984.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00000984.wav,-6_dB,pump,id_06,normal,test,00000984,0.0,10.0,10.0,16000,160000,8,2560080,615097fff45d54e8f65e919f57dda63b414ddbff4c42c0e4c5a367a2b93a83c3
pump_id_06_00000985,-6_dB_pump\pump\id_06\normal\00000985.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00000985.wav,-6_dB,pump,id_06,normal,test,00000985,0.0,10.0,10.0,16000,160000,8,2560080,5b2d6051488a2132e8e07ae3310f69f735edede3d7c1399675fa358610baedbd
pump_id_06_00000986,-6_dB_pump\pump\id_06\normal\00000986.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00000986.wav,-6_dB,pump,id_06,normal,test,00000986,0.0,10.0,10.0,16000,160000,8,2560080,52cb8cc907477e030a067ce5ecc914c348e7f624e05b1619e2f5d9f5f6c3f6c4
pump_id_06_00000987,-6_dB_pump\pump\id_06\normal\00000987.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00000987.wav,-6_dB,pump,id_06,normal,test,00000987,0.0,10.0,10.0,16000,160000,8,2560080,8ea0b8c3ef5647c8ad324c976c9cf1d62867edf78bf0b2dbbc3f59efee957d69
pump_id_06_00000988,-6_dB_pump\pump\id_06\normal\00000988.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00000988.wav,-6_dB,pump,id_06,normal,test,00000988,0.0,10.0,10.0,16000,160000,8,2560080,81aa813639fd7274b35d0d947f556a3c7c621b31b05f4fe3b8c09946045b6109
pump_id_06_00000989,-6_dB_pump\pump\id_06\normal\00000989.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00000989.wav,-6_dB,pump,id_06,normal,test,00000989,0.0,10.0,10.0,16000,160000,8,2560080,54adcc263398c08dbcb2c588b6f34b34c50fa82ff615b627b0217d8e7ac2fad6
pump_id_06_00000990,-6_dB_pump\pump\id_06\normal\00000990.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00000990.wav,-6_dB,pump,id_06,normal,test,00000990,0.0,10.0,10.0,16000,160000,8,2560080,53f873b171a016704e6462e3e730cc8323773f4ca00bd5c2c9730e85c10ce929
pump_id_06_00000991,-6_dB_pump\pump\id_06\normal\00000991.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00000991.wav,-6_dB,pump,id_06,normal,test,00000991,0.0,10.0,10.0,16000,160000,8,2560080,e6ca10f9dab7cb17d8aab9358af7f711a18ed74c506ae15865b764c682f195af
pump_id_06_00000992,-6_dB_pump\pump\id_06\normal\00000992.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00000992.wav,-6_dB,pump,id_06,normal,test,00000992,0.0,10.0,10.0,16000,160000,8,2560080,5c7069572c3c37157a67a74f95d7d636e80fcbd4636c0aa7b7d8deaf3c7b74ef
pump_id_06_00000993,-6_dB_pump\pump\id_06\normal\00000993.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00000993.wav,-6_dB,pump,id_06,normal,test,00000993,0.0,10.0,10.0,16000,160000,8,2560080,1a2b827c5a4747cefc4579c9d372450fd4c85d2579d6145c1e2c6e7a47bcfcde
pump_id_06_00000994,-6_dB_pump\pump\id_06\normal\00000994.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00000994.wav,-6_dB,pump,id_06,normal,test,00000994,0.0,10.0,10.0,16000,160000,8,2560080,99a28c9f5cfb1eba865fd195f1183fa0c26df62a40dcc350dd842f4f0c673289
pump_id_06_00000995,-6_dB_pump\pump\id_06\normal\00000995.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00000995.wav,-6_dB,pump,id_06,normal,test,00000995,0.0,10.0,10.0,16000,160000,8,2560080,c5a27cb0ba50d3e4c779374323e63014b3bc9f2da458e289092b1b77e15543ae
pump_id_06_00000996,-6_dB_pump\pump\id_06\normal\00000996.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00000996.wav,-6_dB,pump,id_06,normal,test,00000996,0.0,10.0,10.0,16000,160000,8,2560080,7daaf9e2f382f56335e538c1d724a0e91ccce08f2be7fec511aee520822460ee
pump_id_06_00000997,-6_dB_pump\pump\id_06\normal\00000997.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00000997.wav,-6_dB,pump,id_06,normal,test,00000997,0.0,10.0,10.0,16000,160000,8,2560080,4133bdfc176f9f915f8a2b247a80914dfb0ea3943baf415223fe791165f3df47
pump_id_06_00000998,-6_dB_pump\pump\id_06\normal\00000998.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00000998.wav,-6_dB,pump,id_06,normal,test,00000998,0.0,10.0,10.0,16000,160000,8,2560080,36c6540c6e0cbbd4143fff493f61b6a2e91cf460a9193d78ef60f04143d92333
pump_id_06_00000999,-6_dB_pump\pump\id_06\normal\00000999.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00000999.wav,-6_dB,pump,id_06,normal,test,00000999,0.0,10.0,10.0,16000,160000,8,2560080,291b5ec618edd8cc62efa9ef3ce83500f658fbcc8581cdffb1ae8a7c87fd0551
pump_id_06_00001000,-6_dB_pump\pump\id_06\normal\00001000.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001000.wav,-6_dB,pump,id_06,normal,test,00001000,0.0,10.0,10.0,16000,160000,8,2560080,ca39f0adb0503f8becae413bbd6cd9b40888c89f2095782176437e6e51658b5c
pump_id_06_00001001,-6_dB_pump\pump\id_06\normal\00001001.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001001.wav,-6_dB,pump,id_06,normal,test,00001001,0.0,10.0,10.0,16000,160000,8,2560080,985ab9e14b365adb3a6b004938f370a51205c2198b551c6ac8dc71e449cb578d
pump_id_06_00001002,-6_dB_pump\pump\id_06\normal\00001002.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001002.wav,-6_dB,pump,id_06,normal,test,00001002,0.0,10.0,10.0,16000,160000,8,2560080,9a6743433e45c77bdc7c1d7216faadceff838c83e47d41dc6dd3349b08e26a95
pump_id_06_00001003,-6_dB_pump\pump\id_06\normal\00001003.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001003.wav,-6_dB,pump,id_06,normal,test,00001003,0.0,10.0,10.0,16000,160000,8,2560080,15a02724df2a178df2b5c0c1ea49a42084e1f69f2dea4545c2e6a38376960a75
pump_id_06_00001004,-6_dB_pump\pump\id_06\normal\00001004.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001004.wav,-6_dB,pump,id_06,normal,test,00001004,0.0,10.0,10.0,16000,160000,8,2560080,e4a8649c036504cfeea3105ae933516de0c8f0b4370142a5bfd60aa884ec7448
pump_id_06_00001005,-6_dB_pump\pump\id_06\normal\00001005.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001005.wav,-6_dB,pump,id_06,normal,test,00001005,0.0,10.0,10.0,16000,160000,8,2560080,aefbd2135263800da9a2084b2da70435635e86c248cf0474813cfa1f2c6ebf68
pump_id_06_00001006,-6_dB_pump\pump\id_06\normal\00001006.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001006.wav,-6_dB,pump,id_06,normal,test,00001006,0.0,10.0,10.0,16000,160000,8,2560080,2a72c3c8ca944c9b038207256a773a48506559e2e00130e83f98a23d048b7219
pump_id_06_00001007,-6_dB_pump\pump\id_06\normal\00001007.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001007.wav,-6_dB,pump,id_06,normal,test,00001007,0.0,10.0,10.0,16000,160000,8,2560080,908550b116d196b0471414821a93015d137577660ab92d3dfd0465f31a0e73c8
pump_id_06_00001008,-6_dB_pump\pump\id_06\normal\00001008.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001008.wav,-6_dB,pump,id_06,normal,test,00001008,0.0,10.0,10.0,16000,160000,8,2560080,c82938eb44d858527c0be1dd807c40a7cfe4c48b289493f1d49b8f33ade9af26
pump_id_06_00001009,-6_dB_pump\pump\id_06\normal\00001009.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001009.wav,-6_dB,pump,id_06,normal,test,00001009,0.0,10.0,10.0,16000,160000,8,2560080,f0f9c3b555cc03bd9da15d561712000edb5541c279a1f447da4e6423aca9f6a8
pump_id_06_00001010,-6_dB_pump\pump\id_06\normal\00001010.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001010.wav,-6_dB,pump,id_06,normal,test,00001010,0.0,10.0,10.0,16000,160000,8,2560080,22145e67625249cf6878c151c41a64757d6cbabaf55bf5e6fce3219015e19a20
pump_id_06_00001011,-6_dB_pump\pump\id_06\normal\00001011.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001011.wav,-6_dB,pump,id_06,normal,test,00001011,0.0,10.0,10.0,16000,160000,8,2560080,5e5ec7210fe83039ff08c4fb776103dab8e04d1d0f77b97344cf783f228a10bf
pump_id_06_00001012,-6_dB_pump\pump\id_06\normal\00001012.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001012.wav,-6_dB,pump,id_06,normal,test,00001012,0.0,10.0,10.0,16000,160000,8,2560080,2b1875a3bda3253f40dcd517db76c8f0e2e5573a461ebd5c0d1c92c8f829bcf8
pump_id_06_00001013,-6_dB_pump\pump\id_06\normal\00001013.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001013.wav,-6_dB,pump,id_06,normal,test,00001013,0.0,10.0,10.0,16000,160000,8,2560080,74e747ed8261980b4dcabfa037078c35008ee1e3c9a94f6bb1a2aa6a955a85fa
pump_id_06_00001014,-6_dB_pump\pump\id_06\normal\00001014.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001014.wav,-6_dB,pump,id_06,normal,test,00001014,0.0,10.0,10.0,16000,160000,8,2560080,eb3fd8aaa320fde5e26d0e4649c66768d12ab7e38f860f2ebc9a1f09ad47ec78
pump_id_06_00001015,-6_dB_pump\pump\id_06\normal\00001015.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001015.wav,-6_dB,pump,id_06,normal,test,00001015,0.0,10.0,10.0,16000,160000,8,2560080,4adb833b3e5a85c248848f581554a8ffd9c944948313a6ae91c53f3c8829f00a
pump_id_06_00001016,-6_dB_pump\pump\id_06\normal\00001016.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001016.wav,-6_dB,pump,id_06,normal,test,00001016,0.0,10.0,10.0,16000,160000,8,2560080,d0502e42d96606cbaee335e8cf3b104df16b8e868f92003a9c44f60d28494ce5
pump_id_06_00001017,-6_dB_pump\pump\id_06\normal\00001017.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001017.wav,-6_dB,pump,id_06,normal,test,00001017,0.0,10.0,10.0,16000,160000,8,2560080,4890d6927c3ef56ddf68107664981a4096e5ea31641024749b9f8a8ab9c6e7c8
pump_id_06_00001018,-6_dB_pump\pump\id_06\normal\00001018.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001018.wav,-6_dB,pump,id_06,normal,test,00001018,0.0,10.0,10.0,16000,160000,8,2560080,1013af14cc679872656dbe9bdaf2bc2130b8990c5a3da1f7662ed66316f9799a
pump_id_06_00001019,-6_dB_pump\pump\id_06\normal\00001019.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001019.wav,-6_dB,pump,id_06,normal,test,00001019,0.0,10.0,10.0,16000,160000,8,2560080,8ad007f17e013725de910ba148ab40c43080646cb0ab4dea43b571e516fb268f
pump_id_06_00001020,-6_dB_pump\pump\id_06\normal\00001020.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001020.wav,-6_dB,pump,id_06,normal,test,00001020,0.0,10.0,10.0,16000,160000,8,2560080,84a01bab51709bcac47d1fe8788180950293a6fa49d2bbf790e76c95cd1339cc
pump_id_06_00001021,-6_dB_pump\pump\id_06\normal\00001021.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001021.wav,-6_dB,pump,id_06,normal,test,00001021,0.0,10.0,10.0,16000,160000,8,2560080,b3a1c7b3bbdbf6dd9722a2f012c15ec014070b6427558f90047f691db420d2bb
pump_id_06_00001022,-6_dB_pump\pump\id_06\normal\00001022.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001022.wav,-6_dB,pump,id_06,normal,test,00001022,0.0,10.0,10.0,16000,160000,8,2560080,3158be594c7ff7d72b9f2f05b359eb4470231a07cf70b702d76e1b23f2f3df73
pump_id_06_00001023,-6_dB_pump\pump\id_06\normal\00001023.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001023.wav,-6_dB,pump,id_06,normal,test,00001023,0.0,10.0,10.0,16000,160000,8,2560080,81ea8693ae034478e1bb0e56e9abd95fbe7d5dd1f96c7267c60171baa128440c
pump_id_06_00001024,-6_dB_pump\pump\id_06\normal\00001024.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001024.wav,-6_dB,pump,id_06,normal,test,00001024,0.0,10.0,10.0,16000,160000,8,2560080,f705c8c83089df6bc0aff3e914a3835e12c870ab1bbbf3871b3b99ed00157d81
pump_id_06_00001025,-6_dB_pump\pump\id_06\normal\00001025.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001025.wav,-6_dB,pump,id_06,normal,test,00001025,0.0,10.0,10.0,16000,160000,8,2560080,785138c106c2da66a7fc4aeb523f5c6919f57a84291fe817d81284155216f0fe
pump_id_06_00001026,-6_dB_pump\pump\id_06\normal\00001026.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001026.wav,-6_dB,pump,id_06,normal,test,00001026,0.0,10.0,10.0,16000,160000,8,2560080,d1162c07e59e8b7676e616f9563da3ff71bf4434e9bd5fce6342bf58dc11685c
pump_id_06_00001027,-6_dB_pump\pump\id_06\normal\00001027.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001027.wav,-6_dB,pump,id_06,normal,test,00001027,0.0,10.0,10.0,16000,160000,8,2560080,2f43fb7772fb3f766ed783544753b84cedf34baae415d4dfbf08f2de016b5d74
pump_id_06_00001028,-6_dB_pump\pump\id_06\normal\00001028.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001028.wav,-6_dB,pump,id_06,normal,test,00001028,0.0,10.0,10.0,16000,160000,8,2560080,1f888826409aa7f9b8bc50a4d7a5e546ce737e866ebac78ed2fcb7dc2586b369
pump_id_06_00001029,-6_dB_pump\pump\id_06\normal\00001029.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001029.wav,-6_dB,pump,id_06,normal,test,00001029,0.0,10.0,10.0,16000,160000,8,2560080,99387c49967927f7d84cb9aaec03f0718b1f2a38ddb673a8aa9926f8636a531e
pump_id_06_00001030,-6_dB_pump\pump\id_06\normal\00001030.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001030.wav,-6_dB,pump,id_06,normal,test,00001030,0.0,10.0,10.0,16000,160000,8,2560080,f1c14adc247cfb4225eafbfdba6ec79f3f952ea23fd3c93ffe231ddfdf0b70fe
pump_id_06_00001031,-6_dB_pump\pump\id_06\normal\00001031.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001031.wav,-6_dB,pump,id_06,normal,test,00001031,0.0,10.0,10.0,16000,160000,8,2560080,4afaa8c423287b4e97bc0854bca4771f4868c812629e002cce3cc5272058749b
pump_id_06_00001032,-6_dB_pump\pump\id_06\normal\00001032.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001032.wav,-6_dB,pump,id_06,normal,test,00001032,0.0,10.0,10.0,16000,160000,8,2560080,f7e7a7258af924185f5681ddd515ceeed9b45ae28624e2ce7795546b6a85e395
pump_id_06_00001033,-6_dB_pump\pump\id_06\normal\00001033.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001033.wav,-6_dB,pump,id_06,normal,test,00001033,0.0,10.0,10.0,16000,160000,8,2560080,91622f9b7ed2362b53dcb40e108d97aa4bb82365a91f7609e5da0eafbd5884f7
pump_id_06_00001034,-6_dB_pump\pump\id_06\normal\00001034.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001034.wav,-6_dB,pump,id_06,normal,test,00001034,0.0,10.0,10.0,16000,160000,8,2560080,122c6e684da1e82c309c147906cd4d4375a54bb987de34fe995d8ade615ec802
pump_id_06_00001035,-6_dB_pump\pump\id_06\normal\00001035.wav,E:\MIMII\-6_dB_pump\pump\id_06\normal\00001035.wav,-6_dB,pump,id_06,normal,test,00001035,0.0,10.0,10.0,16000,160000,8,2560080,7dfdfb8834755b7267df9b74507a8deed5271faaa9e6216ee545c36ca59cdeb3
slider_id_00_00000000,-6_dB_slider\slider\id_00\abnormal\00000000.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000000.wav,-6_dB,slider,id_00,abnormal,val,00000000,0.0,10.0,10.0,16000,160000,8,2560080,c184e757dfe3022e333f2abffd8802689ab9b165fc3bcb7665302123c2e30e96
slider_id_00_00000001,-6_dB_slider\slider\id_00\abnormal\00000001.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000001.wav,-6_dB,slider,id_00,abnormal,val,00000001,0.0,10.0,10.0,16000,160000,8,2560080,36ea7a9a24e7d64b629beec71e0aa8c24f0d4ed6371ccbfc7dc8200bc63edd96
slider_id_00_00000002,-6_dB_slider\slider\id_00\abnormal\00000002.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000002.wav,-6_dB,slider,id_00,abnormal,val,00000002,0.0,10.0,10.0,16000,160000,8,2560080,74b55368e4711697b2f20cbe788f8e7828996de55650ed513116a6863da22cd5
slider_id_00_00000003,-6_dB_slider\slider\id_00\abnormal\00000003.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000003.wav,-6_dB,slider,id_00,abnormal,val,00000003,0.0,10.0,10.0,16000,160000,8,2560080,939dea0a2e724d68bcff40c15762e3ed404983611649e47a0ced99b01cd00cc6
slider_id_00_00000004,-6_dB_slider\slider\id_00\abnormal\00000004.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000004.wav,-6_dB,slider,id_00,abnormal,val,00000004,0.0,10.0,10.0,16000,160000,8,2560080,0d0e58682404707f4aa78ea46376f6a2c868c0ac4712e08f83555892f75f973f
slider_id_00_00000005,-6_dB_slider\slider\id_00\abnormal\00000005.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000005.wav,-6_dB,slider,id_00,abnormal,val,00000005,0.0,10.0,10.0,16000,160000,8,2560080,87aeb6d0f9cb6f98ed620e3e4c90f56c0e60aa4d70bdbc421ed08eb989c5e55a
slider_id_00_00000006,-6_dB_slider\slider\id_00\abnormal\00000006.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000006.wav,-6_dB,slider,id_00,abnormal,val,00000006,0.0,10.0,10.0,16000,160000,8,2560080,cc7ab76e79cdf294e799b064ee5df9395b5ac25372d12db1f107a6fafa520df8
slider_id_00_00000007,-6_dB_slider\slider\id_00\abnormal\00000007.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000007.wav,-6_dB,slider,id_00,abnormal,val,00000007,0.0,10.0,10.0,16000,160000,8,2560080,64fc4403ea8379f1d3b534e007ada3c3d054639be870e60f8f5474b5a0e940bc
slider_id_00_00000008,-6_dB_slider\slider\id_00\abnormal\00000008.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000008.wav,-6_dB,slider,id_00,abnormal,val,00000008,0.0,10.0,10.0,16000,160000,8,2560080,e9b4954dbb1db33dc341dec15ebc49db9a052b15ca3e8c4a9c07998925a3fbe5
slider_id_00_00000009,-6_dB_slider\slider\id_00\abnormal\00000009.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000009.wav,-6_dB,slider,id_00,abnormal,val,00000009,0.0,10.0,10.0,16000,160000,8,2560080,af0e68330665ad62919ff543d553d5f7ee256789587cb6cdbe7fce5e98d1c5cf
slider_id_00_00000010,-6_dB_slider\slider\id_00\abnormal\00000010.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000010.wav,-6_dB,slider,id_00,abnormal,val,00000010,0.0,10.0,10.0,16000,160000,8,2560080,587cd31cd361fd51d5deda03ceb1f7d01b1ab2e36c880b63fda199f39b676667
slider_id_00_00000011,-6_dB_slider\slider\id_00\abnormal\00000011.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000011.wav,-6_dB,slider,id_00,abnormal,val,00000011,0.0,10.0,10.0,16000,160000,8,2560080,53e6f12db162bb097c30cba287e8aa64090c751ad2f34026fc70ca8d7ede49d4
slider_id_00_00000012,-6_dB_slider\slider\id_00\abnormal\00000012.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000012.wav,-6_dB,slider,id_00,abnormal,val,00000012,0.0,10.0,10.0,16000,160000,8,2560080,d270c32385ad69b5dabfaa0ad4478fb6b99d7b906bc4e70af789362025282aa1
slider_id_00_00000013,-6_dB_slider\slider\id_00\abnormal\00000013.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000013.wav,-6_dB,slider,id_00,abnormal,val,00000013,0.0,10.0,10.0,16000,160000,8,2560080,b23dabc1dc77421abb908c8c5427a5601f4f95e94c5b2c3c2482be75a5701b2e
slider_id_00_00000014,-6_dB_slider\slider\id_00\abnormal\00000014.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000014.wav,-6_dB,slider,id_00,abnormal,val,00000014,0.0,10.0,10.0,16000,160000,8,2560080,485743652dc4b77373698fedff9e606c62f6376d107708d315ac534e5cc6ea6e
slider_id_00_00000015,-6_dB_slider\slider\id_00\abnormal\00000015.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000015.wav,-6_dB,slider,id_00,abnormal,val,00000015,0.0,10.0,10.0,16000,160000,8,2560080,ae10ed036c4eeddd64caf7fa7906a5eebd0e8a4a3ac81c25eee78f663e72a0ee
slider_id_00_00000016,-6_dB_slider\slider\id_00\abnormal\00000016.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000016.wav,-6_dB,slider,id_00,abnormal,val,00000016,0.0,10.0,10.0,16000,160000,8,2560080,0a91fd6fbf9324be779e8c0d81e185ecd41f62ae3a607aa2a069dbcfa668a422
slider_id_00_00000017,-6_dB_slider\slider\id_00\abnormal\00000017.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000017.wav,-6_dB,slider,id_00,abnormal,val,00000017,0.0,10.0,10.0,16000,160000,8,2560080,c0710d898380fbe54ce23898c152691e0f87b041eefaf3993a3252877a3c2ebe
slider_id_00_00000018,-6_dB_slider\slider\id_00\abnormal\00000018.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000018.wav,-6_dB,slider,id_00,abnormal,val,00000018,0.0,10.0,10.0,16000,160000,8,2560080,d4b68c54204b5072758cf18445b4b6b285dcb07dca87556fa2187fe654e7500d
slider_id_00_00000019,-6_dB_slider\slider\id_00\abnormal\00000019.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000019.wav,-6_dB,slider,id_00,abnormal,val,00000019,0.0,10.0,10.0,16000,160000,8,2560080,b2cf9329cf12ff2c92fb953dd3fd4dc65e599cbbc391050c15ef92be35046b07
slider_id_00_00000020,-6_dB_slider\slider\id_00\abnormal\00000020.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000020.wav,-6_dB,slider,id_00,abnormal,val,00000020,0.0,10.0,10.0,16000,160000,8,2560080,9ec894a8dbddd4c4c89a1c2d14e3611be4909aa5c874c979d3081f07eafcf269
slider_id_00_00000021,-6_dB_slider\slider\id_00\abnormal\00000021.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000021.wav,-6_dB,slider,id_00,abnormal,val,00000021,0.0,10.0,10.0,16000,160000,8,2560080,a7bd7961d3bef33ab5a2a6d0249046dc228f4cf6891c8789c2adfb0993fec1de
slider_id_00_00000022,-6_dB_slider\slider\id_00\abnormal\00000022.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000022.wav,-6_dB,slider,id_00,abnormal,val,00000022,0.0,10.0,10.0,16000,160000,8,2560080,a9a82ba64ca4b1485ca4cac20fe69b235ad3ec11372a3663894a3659433df26c
slider_id_00_00000023,-6_dB_slider\slider\id_00\abnormal\00000023.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000023.wav,-6_dB,slider,id_00,abnormal,val,00000023,0.0,10.0,10.0,16000,160000,8,2560080,e8b2e550d5a979791ffca9d47767ac4e61dff6b973ef01bfe51ee020ddcad441
slider_id_00_00000024,-6_dB_slider\slider\id_00\abnormal\00000024.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000024.wav,-6_dB,slider,id_00,abnormal,val,00000024,0.0,10.0,10.0,16000,160000,8,2560080,adbe865342843024b3cf179881202ab9037d709b35aa445332211a1c8df4ed90
slider_id_00_00000025,-6_dB_slider\slider\id_00\abnormal\00000025.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000025.wav,-6_dB,slider,id_00,abnormal,val,00000025,0.0,10.0,10.0,16000,160000,8,2560080,88aadc416eb02d8ec5e79d7e038ae1e76b8fa967b6e1547cbca02f974b99cb67
slider_id_00_00000026,-6_dB_slider\slider\id_00\abnormal\00000026.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000026.wav,-6_dB,slider,id_00,abnormal,val,00000026,0.0,10.0,10.0,16000,160000,8,2560080,8dc81811579ce3c4843caa56b48eddca4452e7c176203b06aa62650d76080c09
slider_id_00_00000027,-6_dB_slider\slider\id_00\abnormal\00000027.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000027.wav,-6_dB,slider,id_00,abnormal,val,00000027,0.0,10.0,10.0,16000,160000,8,2560080,0934201274d48edcaf35beedfd3f972225482d92d9d9f30bebd3fca4415c1f35
slider_id_00_00000028,-6_dB_slider\slider\id_00\abnormal\00000028.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000028.wav,-6_dB,slider,id_00,abnormal,val,00000028,0.0,10.0,10.0,16000,160000,8,2560080,67ea083e5f8ae8cf3e906dd8bd9dbe5f8330ce5e145b766f7bd70d9e08989af7
slider_id_00_00000029,-6_dB_slider\slider\id_00\abnormal\00000029.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000029.wav,-6_dB,slider,id_00,abnormal,val,00000029,0.0,10.0,10.0,16000,160000,8,2560080,53b8df2d765b7f776470f1689f2e4c348ea7710a245a4cfdd54baaf8cc9446ea
slider_id_00_00000030,-6_dB_slider\slider\id_00\abnormal\00000030.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000030.wav,-6_dB,slider,id_00,abnormal,val,00000030,0.0,10.0,10.0,16000,160000,8,2560080,9b0aba85e86d98441bbf309e921fa1dda95cee4c37f87e8b9dee4881e27394d9
slider_id_00_00000031,-6_dB_slider\slider\id_00\abnormal\00000031.wav,E:\MIMII\-6_dB_slider\slider\id_00\abnormal\00000031.wav,-6_dB,slider,id_00,abnormal,val,00000031,0.0,10.0,10.0,16000,160000,8,2560080,27bca086c57f82b4b4286bf8e9015fc7655fae931d6f6fbd03329342d82fd187
